created_at,week_start_utc,month_utc,song,project_id,provider,stage,model,cost_usd,duration_ms,error
2026-04-18T12:11:16.966648+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,seedance-2.0-fast,0,,"Segmind seedance-2.0-fast failed (400): {
  ""error"": ""first_frame/last_frame mode is mutually exclusive with reference_images.""
}
"
2026-04-18T12:13:50.623453+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,seedance-2.0-fast,0,,"Segmind seedance-2.0-fast failed (400): {
  ""error"": ""first_frame/last_frame mode is mutually exclusive with reference_images.""
}
"
2026-04-18T12:17:44.811865+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,seedance-2.0-fast,1.46,120635,
2026-04-18T12:17:57.422268+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,31135,
2026-04-18T12:17:57.490263+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,29145,
2026-04-18T12:17:57.720383+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,31076,
2026-04-18T12:17:58.765665+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,24288,
2026-04-18T12:17:58.770124+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,31607,
2026-04-18T12:17:59.343212+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,31913,
2026-04-18T12:17:59.641693+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,31945,
2026-04-18T12:18:00.168194+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,28067,
2026-04-18T12:18:02.2872+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,26363,
2026-04-18T12:18:02.850447+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,30557,
2026-04-18T12:18:03.324749+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,27676,
2026-04-18T12:18:03.705422+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,26896,
2026-04-18T12:19:07.150141+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,google,generate-end-frame,gemini-3-pro-image-preview,0.04,28946,
2026-04-21T05:32:19.356848+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,detect-structure,gemini-3-pro-preview,0.01,9089,
2026-04-21T05:46:39.734201+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,25099,
2026-04-21T05:46:50.202675+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,25681,
2026-04-21T05:46:53.104872+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,25629,
2026-04-21T05:47:36.563383+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,23928,
2026-04-21T05:48:09.38046+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,26223,
2026-04-21T05:48:11.684132+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,24238,
2026-04-21T05:48:19.181866+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,28560,
2026-04-21T05:49:11.124487+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,22802,
2026-04-21T05:49:11.255883+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,24811,
2026-04-21T05:50:10.503432+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,24443,
2026-04-21T05:50:15.84243+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,29700,
2026-04-21T06:04:12.675926+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,visualize-style,gemini-3-pro-image-preview,0.01,24580,
2026-04-21T06:05:33.924212+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,32534,
2026-04-21T06:05:34.038309+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,32865,
2026-04-21T06:07:03.12042+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,27026,
2026-04-21T06:07:59.792635+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,31523,
2026-04-21T06:09:21.741466+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,30469,
2026-04-21T06:09:54.501807+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,33310,
2026-04-21T06:11:20.611663+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-looks,gemini-3-pro-image-preview,0.04,35393,
2026-04-21T06:12:46.220702+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,26952,
2026-04-21T06:12:47.617634+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,28563,
2026-04-21T06:12:50.515049+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,31511,
2026-04-21T06:14:19.12027+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,29108,
2026-04-21T06:14:22.441226+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,32370,
2026-04-21T06:14:27.732064+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,37655,
2026-04-21T06:15:19.771435+00:00,2026-04-20,2026-04,Om Sri Gurubyonamaha (Ganapathi Prathane),699327b7-19c9-42e2-bbf1-fff815ba7cf6,google,generate-environment-look,gemini-3-pro-image-preview,0.04,29680,
2026-04-21T06:18:51.13803+00:00,2026-04-20,2026-04,Om Prathamam Baala Vignesham (Ganapathi Shodasha Naama),6e46c26c-872d-430c-b674-fc1320559f60,google,detect-structure,gemini-3-pro-preview,0.01,55636,
2026-04-21T07:12:39.730868+00:00,2026-04-20,2026-04,Om Prathamam Baala Vignesham (Ganapathi Shodasha Naama),6e46c26c-872d-430c-b674-fc1320559f60,google,detect-structure,gemini-3-pro-preview,0.01,15523,
2026-04-21T07:59:22.643186+00:00,2026-04-20,2026-04,Sri Mahaganapathi Eka Vimshathi Stotram,7433bc5e-a002-4988-a183-5e48f3a6bc9e,google,detect-structure,gemini-3-pro-preview,0.01,47052,
2026-04-21T08:05:02.777415+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,detect-structure,gemini-3-pro-preview,0.01,34763,
2026-04-21T08:08:33.097784+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
2026-04-21T08:08:45.886861+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
2026-04-21T08:10:19.592839+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
2026-04-21T08:11:05.189532+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
2026-04-21T08:27:54.473809+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
2026-04-21T08:28:00.947787+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
2026-04-21T08:29:43.960013+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0.01,73276,
2026-04-21T08:31:10.335318+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0.01,76063,
2026-04-21T08:31:10.51653+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0.01,74005,
2026-04-21T08:33:57.125498+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,visualize-style,gemini-3-pro-image-preview,0.01,74072,
2026-04-21T08:35:10.510808+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-looks,gemini-3-pro-image-preview,0.04,45572,
2026-04-21T08:35:15.351532+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-looks,gemini-3-pro-image-preview,0.04,50579,
2026-04-21T08:36:58.054621+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-looks,gemini-3-pro-image-preview,0.04,73244,
2026-04-21T08:37:15.128435+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-looks,gemini-3-pro-image-preview,0.04,86392,
2026-04-21T08:44:20.693463+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-environment-look,gemini-3-pro-image-preview,0.04,84609,
2026-04-21T08:44:38.553822+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-environment-look,gemini-3-pro-image-preview,0.04,76850,
2026-04-21T08:44:50.142196+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-environment-look,gemini-3-pro-image-preview,0.04,86916,
2026-04-21T08:49:55.381821+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,97582,
2026-04-21T08:51:18.36954+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,segmind,generate-shot-video,veo-3.1,0,,"Segmind veo-3.1 failed (500): {
  ""error"": ""404 NOT_FOUND. {'error': {'code': 404, 'message': 'Publisher Model `projects/segmind-v1/locations/us-central1/publishers/google/models/veo-3.1-generate-preview` was not found or your pro"
2026-04-21T08:52:17.62873+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,72411,
2026-04-21T08:56:50.552749+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,45107,
2026-04-21T09:03:51.771229+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,detect-structure,gemini-3-pro-preview,0.01,116737,
2026-04-21T09:04:11.376147+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,segmind,generate-shot-video,veo-3.1,0,,"Segmind veo-3.1 failed (500): {
  ""error"": ""404 NOT_FOUND. {'error': {'code': 404, 'message': 'Publisher Model `projects/segmind-v1/locations/us-central1/publishers/google/models/veo-3.1-generate-preview` was not found or your pro"
2026-04-21T09:04:33.264035+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,98910,
2026-04-21T09:09:06.712582+00:00,2026-04-20,2026-04,Sri Mahaganapathi Prarthasnmarana Stotram,3da31ede-1818-4839-a8ae-f9d07fc1939b,segmind,generate-shot-video,seedance-2.0-fast,1.46,114846,
2026-04-21T10:40:49.178227+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,22857,
2026-04-21T10:40:57.509934+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,22658,
2026-04-21T10:41:09.415571+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,36155,
2026-04-21T10:44:05.157661+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,25907,
2026-04-21T11:06:05.42557+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,23459,
2026-04-21T11:12:52.400087+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,23551,
2026-04-21T11:12:55.928218+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,visualize-style,gemini-3-pro-image-preview,0.01,23700,
2026-04-21T11:13:12.82006+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-looks,gemini-3-pro-image-preview,0.04,24534,
2026-04-21T11:13:15.511671+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-looks,gemini-3-pro-image-preview,0.04,27222,
2026-04-21T11:13:17.10017+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-looks,gemini-3-pro-image-preview,0.04,29088,
2026-04-21T11:14:42.504099+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-environment-look,gemini-3-pro-image-preview,0.04,27119,
2026-04-21T11:14:42.803836+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-environment-look,gemini-3-pro-image-preview,0.04,27790,
2026-04-21T11:14:48.534537+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-environment-look,gemini-3-pro-image-preview,0.04,32839,
2026-04-21T11:20:19.364477+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,36440,
2026-04-21T11:20:19.727134+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,37635,
2026-04-21T11:20:19.873369+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,37895,
2026-04-21T11:20:20.868227+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,38914,
2026-04-21T11:20:21.337632+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,39481,
2026-04-21T11:20:21.893476+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,39954,
2026-04-21T11:20:22.244442+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,40294,
2026-04-21T11:20:24.387858+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,42306,
2026-04-21T11:20:24.523779+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,42540,
2026-04-21T11:20:33.614409+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,51553,
2026-04-21T11:20:58.276638+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,34801,
2026-04-21T11:20:59.647287+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,36557,
2026-04-21T11:21:01.72019+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,37239,
2026-04-21T11:21:03.120387+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,39733,
2026-04-21T11:24:13.031548+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-end-frame,gemini-3-pro-image-preview,0.04,31375,
2026-04-21T11:25:18.827949+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,32745,
2026-04-21T11:26:21.159596+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,35248,
2026-04-21T11:26:37.50644+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,37541,
2026-04-21T11:27:19.280483+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,34096,
2026-04-21T11:27:58.081498+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1,0,,Model veo-3.1 is temporarily unavailable on Segmind (404). This usually resolves in a few minutes — try again shortly.
2026-04-21T11:28:02.180416+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,43205,
2026-04-21T11:28:02.874925+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1,0,,Model veo-3.1 is temporarily unavailable on Segmind (404). This usually resolves in a few minutes — try again shortly.
2026-04-21T11:28:04.324139+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1,0,,Model veo-3.1 is temporarily unavailable on Segmind (404). This usually resolves in a few minutes — try again shortly.
2026-04-21T11:28:08.626119+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1,0,,Model veo-3.1 is temporarily unavailable on Segmind (404). This usually resolves in a few minutes — try again shortly.
2026-04-21T11:28:30.197933+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,google,generate-shot-start-frame,gemini-3-pro-image-preview,0.04,36380,
2026-04-21T11:33:17.736641+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1-fast,0,,"veo-3.1-fast failed (500). {
  ""error"": ""Video generation failed: {'code': 3, 'message': \""The prompt could not be submitted. This prompt contains words that violate Vertex AI's"
2026-04-21T11:33:25.556946+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1-fast,0,,"veo-3.1-fast failed (500). {
  ""error"": ""Video generation failed: {'code': 3, 'message': \""The prompt could not be submitted. This prompt contains words that violate Vertex AI's"
2026-04-21T11:33:29.988352+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1-fast,0,,"veo-3.1-fast failed (500). {
  ""error"": ""Video generation failed: {'code': 3, 'message': \""The prompt could not be submitted. This prompt contains words that violate Vertex AI's"
2026-04-21T11:33:59.29445+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1-fast,0.8,74768,
2026-04-21T11:34:00.350957+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1-fast,0.8,76596,
2026-04-21T11:34:09.879383+00:00,2026-04-20,2026-04,Om Gam Ganapathiyenamaha,58b80317-b5c9-4014-8436-5f66e132775e,segmind,generate-shot-video,veo-3.1-fast,0.8,85234,
